Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30203,17,Akanksha bought some kilograms of jawar. She requires $13$$kg $per month and She got enough jawar milled for $5$ months. After that She had $5$$kg $ left. How much jawar had Akanksha bought altogether?,70,,,,70,90,90,60,3,,,"Let the amount of jawar bought by Akanksha be$ x.$<br>Hence,<br>$x-($$13$*$5$=$5$)<br>$x  - $$65$ = $5$<br>$x$ = $70$$kg $<br> Hence, Akanksha had bought $70$$kg $jawar altogether.",
text,text,30203,17,Kajal bought some kilograms of bajra. She requires $25$$kg $per month and She got enough bajra milled for $6$ months. After that She had $3$$kg $ left. How much bajra had Kajal bought altogether?,153,,,,81,93,168,60,3,,,"Let the amount of bajra bought by Kajal be$ x.$<br>Hence,<br>$x-($$25$*$6$=$3$)<br>$x  - $$150$ = $3$<br>$x$ = $153$$kg $<br> Hence, Kajal had bought $153$$kg $bajra altogether.",
text,text,30203,17,Aniket bought some kilograms of maize. He requires $16$$kg $per month and He got enough maize milled for $2$ months. After that He had $4$$kg $ left. How much maize had Aniket bought altogether?,36,,,,66,72,40,60,3,,,"Let the amount of maize bought by Aniket be$ x.$<br>Hence,<br>$x-($$16$*$2$=$4$)<br>$x  - $$32$ = $4$<br>$x$ = $36$$kg $<br> Hence, Aniket had bought $36$$kg $maize altogether.",
text,text,30203,17,Tejas bought some kilograms of wheat. He requires $23$$kg $per month and He got enough wheat milled for $1$ months. After that He had $2$$kg $ left. How much wheat had Tejas bought altogether?,25,,,,47,48,25,60,3,,,"Let the amount of wheat bought by Tejas be$ x.$<br>Hence,<br>$x-($$23$*$1$=$2$)<br>$x  - $$23$ = $2$<br>$x$ = $25$$kg $<br> Hence, Tejas had bought $25$$kg $wheat altogether.",
text,text,30203,17,Anuja bought some kilograms of jawar. She requires $12$$kg $per month and She got enough jawar milled for $6$ months. After that She had $12$$kg $ left. How much jawar had Anuja bought altogether?,84,,,,150,216,144,60,3,,,"Let the amount of jawar bought by Anuja be$ x.$<br>Hence,<br>$x-($$12$*$6$=$12$)<br>$x  - $$72$ = $12$<br>$x$ = $84$$kg $<br> Hence, Anuja had bought $84$$kg $jawar altogether.",
text,text,30203,17,Aabha bought some kilograms of wheat. She requires $23$$kg $per month and She got enough wheat milled for $6$ months. After that She had $13$$kg $ left. How much wheat had Aabha bought altogether?,151,,,,305,377,216,60,3,,,"Let the amount of wheat bought by Aabha be$ x.$<br>Hence,<br>$x-($$23$*$6$=$13$)<br>$x  - $$138$ = $13$<br>$x$ = $151$$kg $<br> Hence, Aabha had bought $151$$kg $wheat altogether.",
text,text,30203,17,Gayatri bought some kilograms of wheat. She requires $24$$kg $per month and She got enough wheat milled for $4$ months. After that She had $11$$kg $ left. How much wheat had Gayatri bought altogether?,107,,,,268,308,140,60,3,,,"Let the amount of wheat bought by Gayatri be$ x.$<br>Hence,<br>$x-($$24$*$4$=$11$)<br>$x  - $$96$ = $11$<br>$x$ = $107$$kg $<br> Hence, Gayatri had bought $107$$kg $wheat altogether.",
text,text,30203,17,Pooja bought some kilograms of lentils. She requires $20$$kg $per month and She got enough lentils milled for $6$ months. After that She had $7$$kg $ left. How much lentils had Pooja bought altogether?,127,,,,146,182,162,60,3,,,"Let the amount of lentils bought by Pooja be$ x.$<br>Hence,<br>$x-($$20$*$6$=$7$)<br>$x  - $$120$ = $7$<br>$x$ = $127$$kg $<br> Hence, Pooja had bought $127$$kg $lentils altogether.",
text,text,30203,17,Aadesh bought some kilograms of lentils. He requires $20$$kg $per month and He got enough lentils milled for $3$ months. After that He had $15$$kg $ left. How much lentils had Aadesh bought altogether?,75,,,,303,345,105,60,3,,,"Let the amount of lentils bought by Aadesh be$ x.$<br>Hence,<br>$x-($$20$*$3$=$15$)<br>$x  - $$60$ = $15$<br>$x$ = $75$$kg $<br> Hence, Aadesh had bought $75$$kg $lentils altogether.",
text,text,30203,17,Isha bought some kilograms of rice. She requires $19$$kg $per month and She got enough rice milled for $5$ months. After that She had $4$$kg $ left. How much rice had Isha bought altogether?,99,,,,81,96,115,60,3,,,"Let the amount of rice bought by Isha be$ x.$<br>Hence,<br>$x-($$19$*$5$=$4$)<br>$x  - $$95$ = $4$<br>$x$ = $99$$kg $<br> Hence, Isha had bought $99$$kg $rice altogether.",
text,text,30203,17,Shivani bought some kilograms of maize. She requires $19$$kg $per month and She got enough maize milled for $1$ months. After that She had $5$$kg $ left. How much maize had Shivani bought altogether?,24,,,,96,100,24,60,3,,,"Let the amount of maize bought by Shivani be$ x.$<br>Hence,<br>$x-($$19$*$1$=$5$)<br>$x  - $$19$ = $5$<br>$x$ = $24$$kg $<br> Hence, Shivani had bought $24$$kg $maize altogether.",
text,text,30203,17,Ishika bought some kilograms of jawar. She requires $19$$kg $per month and She got enough jawar milled for $3$ months. After that She had $15$$kg $ left. How much jawar had Ishika bought altogether?,72,,,,288,330,102,60,3,,,"Let the amount of jawar bought by Ishika be$ x.$<br>Hence,<br>$x-($$19$*$3$=$15$)<br>$x  - $$57$ = $15$<br>$x$ = $72$$kg $<br> Hence, Ishika had bought $72$$kg $jawar altogether.",
text,text,30203,17,Sanket bought some kilograms of jawar. He requires $14$$kg $per month and He got enough jawar milled for $2$ months. After that He had $4$$kg $ left. How much jawar had Sanket bought altogether?,32,,,,58,64,36,60,3,,,"Let the amount of jawar bought by Sanket be$ x.$<br>Hence,<br>$x-($$14$*$2$=$4$)<br>$x  - $$28$ = $4$<br>$x$ = $32$$kg $<br> Hence, Sanket had bought $32$$kg $jawar altogether.",
text,text,30203,17,Tanvi bought some kilograms of rice. She requires $11$$kg $per month and She got enough rice milled for $4$ months. After that She had $13$$kg $ left. How much rice had Tanvi bought altogether?,57,,,,147,195,96,60,3,,,"Let the amount of rice bought by Tanvi be$ x.$<br>Hence,<br>$x-($$11$*$4$=$13$)<br>$x  - $$44$ = $13$<br>$x$ = $57$$kg $<br> Hence, Tanvi had bought $57$$kg $rice altogether.",
text,text,30203,17,Shivani bought some kilograms of wheat. She requires $12$$kg $per month and She got enough wheat milled for $3$ months. After that She had $10$$kg $ left. How much wheat had Shivani bought altogether?,46,,,,123,150,66,60,3,,,"Let the amount of wheat bought by Shivani be$ x.$<br>Hence,<br>$x-($$12$*$3$=$10$)<br>$x  - $$36$ = $10$<br>$x$ = $46$$kg $<br> Hence, Shivani had bought $46$$kg $wheat altogether.",
text,text,30203,17,Akshata bought some kilograms of wheat. She requires $21$$kg $per month and She got enough wheat milled for $3$ months. After that She had $4$$kg $ left. How much wheat had Akshata bought altogether?,67,,,,87,96,75,60,3,,,"Let the amount of wheat bought by Akshata be$ x.$<br>Hence,<br>$x-($$21$*$3$=$4$)<br>$x  - $$63$ = $4$<br>$x$ = $67$$kg $<br> Hence, Akshata had bought $67$$kg $wheat altogether.",
text,text,30203,17,Tanmay bought some kilograms of lentils. He requires $20$$kg $per month and He got enough lentils milled for $6$ months. After that He had $12$$kg $ left. How much lentils had Tanmay bought altogether?,132,,,,246,312,192,60,3,,,"Let the amount of lentils bought by Tanmay be$ x.$<br>Hence,<br>$x-($$20$*$6$=$12$)<br>$x  - $$120$ = $12$<br>$x$ = $132$$kg $<br> Hence, Tanmay had bought $132$$kg $lentils altogether.",
text,text,30203,17,Shruti bought some kilograms of wheat. She requires $12$$kg $per month and She got enough wheat milled for $6$ months. After that She had $1$$kg $ left. How much wheat had Shruti bought altogether?,73,,,,18,18,78,60,3,,,"Let the amount of wheat bought by Shruti be$ x.$<br>Hence,<br>$x-($$12$*$6$=$1$)<br>$x  - $$72$ = $1$<br>$x$ = $73$$kg $<br> Hence, Shruti had bought $73$$kg $wheat altogether.",
