Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Can't tell!,Yes,60,3,images/030102_R_6-8_7-10.png,,"Here we have A as a matrix of $6\times 8$ and B as a matrix of $7\times 10$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Maybe,Yes,60,3,images/030102_R_8-6_8-5.png,,"Here we have A as a matrix of $8\times 6$ and B as a matrix of $8\times 5$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Maybe,Yes,60,3,images/030102_R_8-5_7-3.png,,"Here we have A as a matrix of $8\times 5$ and B as a matrix of $7\times 3$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Maybe,Can't tell!,60,3,images/030102_R_7-5_8-7.png,,"Here we have A as a matrix of $7\times 5$ and B as a matrix of $8\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Yes,Can't tell!,60,3,images/030102_R_6-5_4-3.png,,"Here we have A as a matrix of $6\times 5$ and B as a matrix of $4\times 3$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Yes,Maybe,60,3,images/030102_R_8-6_9-8.png,,"Here we have A as a matrix of $8\times 6$ and B as a matrix of $9\times 8$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Can't tell!,Maybe,60,3,images/030102_R_5-6_4-7.png,,"Here we have A as a matrix of $5\times 6$ and B as a matrix of $4\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Can't tell!,Maybe,60,3,images/030102_R_8-5_6-3.png,,"Here we have A as a matrix of $8\times 5$ and B as a matrix of $6\times 3$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Maybe,Yes,60,3,images/030102_R_5-7_6-8.png,,"Here we have A as a matrix of $5\times 7$ and B as a matrix of $6\times 8$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Can't tell!,Maybe,60,3,images/030102_R_6-6_5-6.png,,"Here we have A as a matrix of $6\times 6$ and B as a matrix of $5\times 6$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Yes,Maybe,60,3,images/030102_R_8-7_10-8.png,,"Here we have A as a matrix of $8\times 7$ and B as a matrix of $10\times 8$. Since they are not equal, the correct answer is No.",
