Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30202,1,"Let Reema have '$x$' minutes time to complete $15$ tasks. If Reema decides to give equal time for each task, then each task has to done in $15$ minutes. Select correct operation to solve for '$x$'.",$ ( x \div 15 ) \times 15 = 15 \times 15 $,,,,$ ( x \times 15 ) \times 15 = 15 \times 15 $,$ ( x - 15 ) + 15 = 15 + 15 $,$ ( x - 15 ) + 15 = 15 + 15 $,60,3,,,"
        Reema had '$x$' minutes to perform $15$ tasks. Each task has to be done in  $15$ minutes.
        <br> We want to find '$x$'
        
        <br> Therefore we write ,
        <br> $( x \div 15 )  =  15 $
        <br> $( x \div 15 ) \times 15 = 15 \times 15$   ,by multiplying $15$ on both sides ",
text,text,30202,1,Let Sam have '$y$' litres of honey. Sam fills honey in $11$ bottles of $10$ litre volume. Select correct operation to solve for '$y$'. ,$ ( y \div 11 ) \times 11 = 10 \times 11 $,,,,$ ( y \times 11 ) \div 11 = 10 \div 11 $,$ ( y + 11 ) - 11 = 10 - 11 $,$ ( y + 11 ) - 11 = 10 - 11 $,60,3,,,"
        Sam had $'y'$ litres of honey which will fill<br>  into $11$ bottles of $10$ litre volume.
       <br>  We want to find '$y$'
        
        <br> Therefore we write ,
        <br> $( y \div 11 )  =  10 $
        <br> $( y \div 11 ) \times 11 = 10 \times 11$   ,by multiplying $11$ on both sides ",
text,text,30202,1,Let Seema have '$a$' litres of shampoo. Seema fills shampoo in $11$ bottles of $4$ litre volume. Select correct operation to solve for '$a$'. ,$ ( a \div 11 ) \times 11 = 4 \times 11 $,,,,$ ( a \div 11 ) \div 11 = 4 \div 11 $,$ ( a + 11 ) + 11 = 4 + 11 $,$ ( a + 11 ) + 11 = 4 + 11 $,60,3,,,"
        Seema had $'a'$ litres of shampoo which will fill<br>  into $11$ bottles of $4$ litre volume.
       <br>  We want to find '$a$'
        
        <br> Therefore we write ,
        <br> $( a \div 11 )  =  4 $
        <br> $( a \div 11 ) \times 11 = 4 \times 11$   ,by multiplying $11$ on both sides ",
text,text,30202,1,Let Rohan have '$c$' pencils . Rohan distributed pencils among $4$ students and each student got $14$ pencils. Select correct operation to solve for '$c$'.,$ ( c \div 4 ) \times 4 = 14 \times 4 $,,,,$ ( c \times 4 ) \div 4 = 14 \div 4 $,$ ( c - 4 ) - 4 = 14 - 4 $,$ ( c - 4 ) - 4 = 14 - 4 $,60,3,,,"
        Rohan had '$c$' pencils which was distributed to $4$ students. Each student recieves $14$ pencils.
        <br>We want to find '$c$'
        
        <br> Therefore we write ,
        <br> $( c \div 4 )  =  14 $
        <br> $( c \div 4 ) \times 4 = 14 \times 4$   ,by multiplying $4$ on both sides ",
text,text,30202,1,Let Rahul have '$x$' lollipops . Rahul distributed lollipops among $9$ students and each student got $8$ lollipops. Select correct operation to solve for '$x$'.,$ ( x \div 9 ) \times 9 = 8 \times 9 $,,,,$ ( x + 9 ) + 9 = 8 + 9 $,$ ( x - 9 ) + 9 = 8 + 9 $,$ ( x - 9 ) + 9 = 8 + 9 $,60,3,,,"
        Rahul had '$x$' lollipops which was distributed to $9$ students. Each student recieves $8$ lollipops.
        <br>We want to find '$x$'
        
        <br> Therefore we write ,
        <br> $( x \div 9 )  =  8 $
        <br> $( x \div 9 ) \times 9 = 8 \times 9$   ,by multiplying $9$ on both sides ",
text,text,30202,1,Let Reema have '$m$' litres of honey. Reema fills honey in $11$ bottles of $12$ litre volume. Select correct operation to solve for '$m$'. ,$ ( m \div 11 ) \times 11 = 12 \times 11 $,,,,$ ( m \times 11 ) \div 11 = 12 \div 11 $,$ ( m - 11 ) - 11 = 12 - 11 $,$ ( m - 11 ) - 11 = 12 - 11 $,60,3,,,"
        Reema had $'m'$ litres of honey which will fill<br>  into $11$ bottles of $12$ litre volume.
       <br>  We want to find '$m$'
        
        <br> Therefore we write ,
        <br> $( m \div 11 )  =  12 $
        <br> $( m \div 11 ) \times 11 = 12 \times 11$   ,by multiplying $11$ on both sides ",
text,text,30202,1,Let Sam have '$x$' litres of sanitizer. Sam fills sanitizer in $11$ bottles of $14$ litre volume. Select correct operation to solve for '$x$'. ,$ ( x \div 11 ) \times 11 = 14 \times 11 $,,,,$ ( x - 11 ) - 11 = 14 - 11 $,$ ( x \times 11 ) \div 11 = 14 \div 11 $,$ ( x \times 11 ) \div 11 = 14 \div 11 $,60,3,,,"
        Sam had $'x'$ litres of sanitizer which will fill<br>  into $11$ bottles of $14$ litre volume.
       <br>  We want to find '$x$'
        
        <br> Therefore we write ,
        <br> $( x \div 11 )  =  14 $
        <br> $( x \div 11 ) \times 11 = 14 \times 11$   ,by multiplying $11$ on both sides ",
text,text,30202,1,Let Rohan have '$m$' litres of juice. Rohan fills juice in $6$ bottles of $12$ litre volume. Select correct operation to solve for '$m$'. ,$ ( m \div 6 ) \times 6 = 12 \times 6 $,,,,$ ( m \times 6 ) \times 6 = 12 \times 6 $,$ ( m - 6 ) + 6 = 12 + 6 $,$ ( m - 6 ) + 6 = 12 + 6 $,60,3,,,"
        Rohan had $'m'$ litres of juice which will fill<br>  into $6$ bottles of $12$ litre volume.
       <br>  We want to find '$m$'
        
        <br> Therefore we write ,
        <br> $( m \div 6 )  =  12 $
        <br> $( m \div 6 ) \times 6 = 12 \times 6$   ,by multiplying $6$ on both sides ",
text,text,30202,1,Let Rahul have '$x$' litres of milk. Rahul fills milk in $11$ bottles of $6$ litre volume. Select correct operation to solve for '$x$'. ,$ ( x \div 11 ) \times 11 = 6 \times 11 $,,,,$ ( x - 11 ) + 11 = 6 + 11 $,$ ( x + 11 ) + 11 = 6 + 11 $,$ ( x + 11 ) + 11 = 6 + 11 $,60,3,,,"
        Rahul had $'x'$ litres of milk which will fill<br>  into $11$ bottles of $6$ litre volume.
       <br>  We want to find '$x$'
        
        <br> Therefore we write ,
        <br> $( x \div 11 )  =  6 $
        <br> $( x \div 11 ) \times 11 = 6 \times 11$   ,by multiplying $11$ on both sides ",
text,text,30202,1,"Let Arun have '$m$' hours time to complete $14$ tasks. If Arun decides to give equal time for each task, then each task has to done in $11$ hours. Select correct operation to solve for '$m$'.",$ ( m \div 14 ) \times 14 = 11 \times 14 $,,,,$ ( m + 14 ) - 14 = 11 - 14 $,$ ( m - 14 ) - 14 = 11 - 14 $,$ ( m - 14 ) - 14 = 11 - 14 $,60,3,,,"
        Arun had '$m$' hours to perform $14$ tasks. Each task has to be done in  $11$ hours.
        <br> We want to find '$m$'
        
        <br> Therefore we write ,
        <br> $( m \div 14 )  =  11 $
        <br> $( m \div 14 ) \times 14 = 11 \times 14$   ,by multiplying $14$ on both sides ",
