Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30102,7,Stationary is $350$ metres from Restaurant. Supermarket is $100$ metres from Stationary. Assuming Stationary and Supermarket are in the same direction from Restaurant which of the following statement is correct?,None of the point is equidistant from the other two points,,,,Stationary is at same distance from Restaurant and Supermarket,Restaurant is at same distance from Stationary and Supermarket,Supermarket is at same distance from Restaurant and Stationary,60,3,,,"Let the distance between Restaurant and Stationary be $x$, and the distance between Stationary and Supermarket be $y$.
Here $x=$$350$$m$ and $y=$$100$$m$.
There are two possible ways in which Restaurant, Stationary, Supermarket can be arranged.
Arrangement 1:-
Restaurant---$350$$m$--->Stationary---$100$$m$--->Supermarket
Arrangement 2:-
Restaurant-----$350$$m$----->Stationary
Supermarket<---$100$$m$---Stationary
Distance between Restaurant and Supermarket $= $$350$$-$$100$$ = $$250$$m$    ...([distance between Restaurant & Stationary] $-$ [distance between Stationary & Supermarket])
Restaurant----$250$$m$---->Supermarket----$100$$m$---->Stationary
It is evident from both the Arrangements that no point is at the same distance from the other two points.",
text,text,30102,7,Coffee Shop is $300$ metres from Tuition. Medicine Shop is $650$ metres from Coffee Shop. Assuming Coffee Shop and Medicine Shop are in the same direction from Tuition which of the following statement is correct?,Tuition is nearer to Coffee Shop than Medicine Shop,,,,Medicine Shop is nearer to Coffee Shop than Tuition,Medicine Shop is at same distance from Tuition and Coffee Shop,Coffee Shop is at same distance from Tuition and Medicine Shop,60,3,,,"Let the distance between Tuition and Coffee Shop be $x$, and the distance between Coffee Shop and Medicine Shop be $y$.
Here $x=$$300$$m$ and $y=$$650$$m$.
Tuition---$300$$m$--->Coffee Shop---$650$$m$--->Medicine Shop
As we can see that the distance between Tuition and Coffee Shop is $300$$m$, and the distance between Coffee Shop and Medicine Shop is $650$$m$.
Since the distance between Tuition and Coffee Shop $<$ distance between Coffee Shop and Medicine Shop
Tuition is nearer to Coffee Shop than Medicine Shop",
text,text,30102,7,Coffee Shop is $200$ metres from Restaurant. School is $800$ metres from Coffee Shop. Assuming Coffee Shop and School are in the same direction from Restaurant which of the following statement is correct?,Restaurant is nearer to Coffee Shop than School,,,,School is at same distance from Restaurant and Coffee Shop,Coffee Shop is at same distance from Restaurant and School,School is nearer to Coffee Shop than Restaurant,60,3,,,"Let the distance between Restaurant and Coffee Shop be $x$, and the distance between Coffee Shop and School be $y$.
Here $x=$$200$$m$ and $y=$$800$$m$.
Restaurant---$200$$m$--->Coffee Shop---$800$$m$--->School
As we can see that the distance between Restaurant and Coffee Shop is $200$$m$, and the distance between Coffee Shop and School is $800$$m$.
Since the distance between Restaurant and Coffee Shop $<$ distance between Coffee Shop and School
Restaurant is nearer to Coffee Shop than School",
text,text,30102,7,Home is $950$ metres from Petrol Pump. Supermarket is $500$ metres from Home. Assuming Home and Supermarket are in the same direction from Petrol Pump which of the following statement is correct?,None of the point is equidistant from the other two points,,,,Home is at same distance from Petrol Pump and Supermarket,Supermarket is at same distance from Petrol Pump and Home,Petrol Pump is at same distance from Home and Supermarket,60,3,,,"Let the distance between Petrol Pump and Home be $x$, and the distance between Home and Supermarket be $y$.
Here $x=$$950$$m$ and $y=$$500$$m$.
There are two possible ways in which Petrol Pump, Home, Supermarket can be arranged.
Arrangement 1:-
Petrol Pump---$950$$m$--->Home---$500$$m$--->Supermarket
Arrangement 2:-
Petrol Pump-----$950$$m$----->Home
Supermarket<---$500$$m$---Home
Distance between Petrol Pump and Supermarket $= $$950$$-$$500$$ = $$450$$m$    ...([distance between Petrol Pump & Home] $-$ [distance between Home & Supermarket])
Petrol Pump----$450$$m$---->Supermarket----$500$$m$---->Home
It is evident from both the Arrangements that no point is at the same distance from the other two points.",
text,text,30102,7,Salon is $600$ metres from Coffee Shop. Bus Stop is $500$ metres from Salon. Assuming Salon and Bus Stop are in the same direction from Coffee Shop which of the following statement is correct?,None of the point is equidistant from the other two points,,,,Coffee Shop is at same distance from Salon and Bus Stop,Bus Stop is at same distance from Coffee Shop and Salon,Salon is at same distance from Coffee Shop and Bus Stop,60,3,,,"Let the distance between Coffee Shop and Salon be $x$, and the distance between Salon and Bus Stop be $y$.
Here $x=$$600$$m$ and $y=$$500$$m$.
There are two possible ways in which Coffee Shop, Salon, Bus Stop can be arranged.
Arrangement 1:-
Coffee Shop---$600$$m$--->Salon---$500$$m$--->Bus Stop
Arrangement 2:-
Coffee Shop-----$600$$m$----->Salon
Bus Stop<---$500$$m$---Salon
Distance between Coffee Shop and Bus Stop $= $$600$$-$$500$$ = $$100$$m$    ...([distance between Coffee Shop & Salon] $-$ [distance between Salon & Bus Stop])
Coffee Shop----$100$$m$---->Bus Stop----$500$$m$---->Salon
It is evident from both the Arrangements that no point is at the same distance from the other two points.",
text,text,30102,7,Tuition is $800$ metres from Bus Stop. Petrol Pump is $350$ metres from Tuition. Assuming Tuition and Petrol Pump are in the same direction from Bus Stop which of the following statement is correct?,None of the point is equidistant from the other two points,,,,Tuition is at same distance from Bus Stop and Petrol Pump,Petrol Pump is at same distance from Bus Stop and Tuition,Bus Stop is at same distance from Tuition and Petrol Pump,60,3,,,"Let the distance between Bus Stop and Tuition be $x$, and the distance between Tuition and Petrol Pump be $y$.
Here $x=$$800$$m$ and $y=$$350$$m$.
There are two possible ways in which Bus Stop, Tuition, Petrol Pump can be arranged.
Arrangement 1:-
Bus Stop---$800$$m$--->Tuition---$350$$m$--->Petrol Pump
Arrangement 2:-
Bus Stop-----$800$$m$----->Tuition
Petrol Pump<---$350$$m$---Tuition
Distance between Bus Stop and Petrol Pump $= $$800$$-$$350$$ = $$450$$m$    ...([distance between Bus Stop & Tuition] $-$ [distance between Tuition & Petrol Pump])
Bus Stop----$450$$m$---->Petrol Pump----$350$$m$---->Tuition
It is evident from both the Arrangements that no point is at the same distance from the other two points.",
text,text,30102,7,Salon is $600$ metres from Tuition. Home is $700$ metres from Salon. Assuming Salon and Home are in the same direction from Tuition which of the following statement is correct?,Tuition is nearer to Salon than Home,,,,Home is nearer to Salon than Tuition,Salon is at same distance from Tuition and Home,Home is at same distance from Tuition and Salon,60,3,,,"Let the distance between Tuition and Salon be $x$, and the distance between Salon and Home be $y$.
Here $x=$$600$$m$ and $y=$$700$$m$.
Tuition---$600$$m$--->Salon---$700$$m$--->Home
As we can see that the distance between Tuition and Salon is $600$$m$, and the distance between Salon and Home is $700$$m$.
Since the distance between Tuition and Salon $<$ distance between Salon and Home
Tuition is nearer to Salon than Home",
text,text,30102,7,Restaurant is $450$ metres from Police Station. Library is $150$ metres from Restaurant. Assuming Restaurant and Library are in the same direction from Police Station which of the following statement is correct?,None of the point is equidistant from the other two points,,,,Restaurant is at same distance from Police Station and Library,Police Station is at same distance from Restaurant and Library,Library is at same distance from Police Station and Restaurant,60,3,,,"Let the distance between Police Station and Restaurant be $x$, and the distance between Restaurant and Library be $y$.
Here $x=$$450$$m$ and $y=$$150$$m$.
There are two possible ways in which Police Station, Restaurant, Library can be arranged.
Arrangement 1:-
Police Station---$450$$m$--->Restaurant---$150$$m$--->Library
Arrangement 2:-
Police Station-----$450$$m$----->Restaurant
Library<---$150$$m$---Restaurant
Distance between Police Station and Library $= $$450$$-$$150$$ = $$300$$m$    ...([distance between Police Station & Restaurant] $-$ [distance between Restaurant & Library])
Police Station----$300$$m$---->Library----$150$$m$---->Restaurant
It is evident from both the Arrangements that no point is at the same distance from the other two points.",
text,text,30102,7,Hospital is $50$ metres from Factory. Mall is $100$ metres from Hospital. Assuming Hospital and Mall are in the same direction from Factory which of the following statement is correct?,Factory is nearer to Hospital than Mall,,,,Mall is at same distance from Factory and Hospital,Hospital is at same distance from Factory and Mall,Mall is nearer to Hospital than Factory,60,3,,,"Let the distance between Factory and Hospital be $x$, and the distance between Hospital and Mall be $y$.
Here $x=$$50$$m$ and $y=$$100$$m$.
Factory---$50$$m$--->Hospital---$100$$m$--->Mall
As we can see that the distance between Factory and Hospital is $50$$m$, and the distance between Hospital and Mall is $100$$m$.
Since the distance between Factory and Hospital $<$ distance between Hospital and Mall
Factory is nearer to Hospital than Mall",
text,text,30102,7,Petrol Pump is $850$ metres from Playground. Home is $700$ metres from Petrol Pump. Assuming Petrol Pump and Home are in the same direction from Playground which of the following statement is correct?,None of the point is equidistant from the other two points,,,,Home is at same distance from Playground and Petrol Pump,Playground is at same distance from Petrol Pump and Home,Petrol Pump is at same distance from Playground and Home,60,3,,,"Let the distance between Playground and Petrol Pump be $x$, and the distance between Petrol Pump and Home be $y$.
Here $x=$$850$$m$ and $y=$$700$$m$.
There are two possible ways in which Playground, Petrol Pump, Home can be arranged.
Arrangement 1:-
Playground---$850$$m$--->Petrol Pump---$700$$m$--->Home
Arrangement 2:-
Playground-----$850$$m$----->Petrol Pump
Home<---$700$$m$---Petrol Pump
Distance between Playground and Home $= $$850$$-$$700$$ = $$150$$m$    ...([distance between Playground & Petrol Pump] $-$ [distance between Petrol Pump & Home])
Playground----$150$$m$---->Home----$700$$m$---->Petrol Pump
It is evident from both the Arrangements that no point is at the same distance from the other two points.",
