Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30102,7,Medicine Shop is $950$ metres from Bus Stop. Office is $400$ metres from Bus Stop. Assuming Medicine Shop and Office are in the opposite direction from Bus Stop which of the following statement is correct?,Office is nearer to Bus Stop than Medicine Shop,,,,Bus Stop is at same distance from Medicine Shop and Office,Medicine Shop is nearer to Bus Stop than Office,Medicine Shop is nearer to Office than Bus Stop,60,3,,,"Let the distance between Bus Stop and Medicine Shop be $x$, and the distance between Bus Stop and Office be $y$.
Here $x=$$950$$m$ and $y=$$400$$m$.
Medicine Shop---$950$$m$--->Bus Stop---$400$$m$--->Office
As we can see that the distance between Bus Stop and Medicine Shop is $950$$m$, and the distance between Bus Stop and Office is $400$$m$.
Since the distance between Bus Stop and Office $<$ distance between Bus Stop and Medicine Shop
Office is nearer to Bus Stop than Medicine Shop",
text,text,30102,7,Salon is $700$ metres from Bus Stop. Stationary is $650$ metres from Bus Stop. Assuming Salon and Stationary are in the opposite direction from Bus Stop which of the following statement is correct?,Stationary is nearer to Bus Stop than Salon,,,,Salon is nearer to Bus Stop than Stationary,Bus Stop is at same distance from Salon and Stationary,Salon is nearer to Stationary than Bus Stop,60,3,,,"Let the distance between Bus Stop and Salon be $x$, and the distance between Bus Stop and Stationary be $y$.
Here $x=$$700$$m$ and $y=$$650$$m$.
Salon---$700$$m$--->Bus Stop---$650$$m$--->Stationary
As we can see that the distance between Bus Stop and Salon is $700$$m$, and the distance between Bus Stop and Stationary is $650$$m$.
Since the distance between Bus Stop and Stationary $<$ distance between Bus Stop and Salon
Stationary is nearer to Bus Stop than Salon",
text,text,30102,7,Supermarket is $600$ metres from Bus Stop. Theatre is $650$ metres from Bus Stop. Assuming Supermarket and Theatre are in the opposite direction from Bus Stop which of the following statement is correct?,Supermarket is nearer to Bus Stop than Theatre,,,,Bus Stop is at same distance from Supermarket and Theatre,Supermarket is nearer to Theatre than Bus Stop,Theatre is nearer to Bus Stop than Supermarket,60,3,,,"Let the distance between Bus Stop and Supermarket be $x$, and the distance between Bus Stop and Theatre be $y$.
Here $x=$$600$$m$ and $y=$$650$$m$.
Supermarket---$600$$m$--->Bus Stop---$650$$m$--->Theatre
As we can see that the distance between Bus Stop and Supermarket is $600$$m$, and the distance between Bus Stop and Theatre is $650$$m$.
Since the distance between Bus Stop and Supermarket $<$ distance between Bus Stop and Theatre
Supermarket is nearer to Bus Stop than Theatre",
text,text,30102,7,Coffee Shop is $200$ metres from Mall. Theatre is $900$ metres from Mall. Assuming Coffee Shop and Theatre are in the opposite direction from Mall which of the following statement is correct?,Coffee Shop is nearer to Mall than Theatre,,,,Theatre is nearer to Mall than Coffee Shop,Coffee Shop is nearer to Theatre than Mall,Mall is at same distance from Coffee Shop and Theatre,60,3,,,"Let the distance between Mall and Coffee Shop be $x$, and the distance between Mall and Theatre be $y$.
Here $x=$$200$$m$ and $y=$$900$$m$.
Coffee Shop---$200$$m$--->Mall---$900$$m$--->Theatre
As we can see that the distance between Mall and Coffee Shop is $200$$m$, and the distance between Mall and Theatre is $900$$m$.
Since the distance between Mall and Coffee Shop $<$ distance between Mall and Theatre
Coffee Shop is nearer to Mall than Theatre",
text,text,30102,7,Hospital is $100$ metres from Home. Police Station is $550$ metres from Home. Assuming Hospital and Police Station are in the opposite direction from Home which of the following statement is correct?,Hospital is nearer to Home than Police Station,,,,Police Station is nearer to Home than Hospital,Home is at same distance from Hospital and Police Station,Hospital is nearer to Police Station than Home,60,3,,,"Let the distance between Home and Hospital be $x$, and the distance between Home and Police Station be $y$.
Here $x=$$100$$m$ and $y=$$550$$m$.
Hospital---$100$$m$--->Home---$550$$m$--->Police Station
As we can see that the distance between Home and Hospital is $100$$m$, and the distance between Home and Police Station is $550$$m$.
Since the distance between Home and Hospital $<$ distance between Home and Police Station
Hospital is nearer to Home than Police Station",
text,text,30102,7,School is $400$ metres from Coffee Shop. Police Station is $600$ metres from Coffee Shop. Assuming School and Police Station are in the opposite direction from Coffee Shop which of the following statement is correct?,School is nearer to Coffee Shop than Police Station,,,,Police Station is nearer to Coffee Shop than School,School is nearer to Police Station than Coffee Shop,Coffee Shop is at same distance from School and Police Station,60,3,,,"Let the distance between Coffee Shop and School be $x$, and the distance between Coffee Shop and Police Station be $y$.
Here $x=$$400$$m$ and $y=$$600$$m$.
School---$400$$m$--->Coffee Shop---$600$$m$--->Police Station
As we can see that the distance between Coffee Shop and School is $400$$m$, and the distance between Coffee Shop and Police Station is $600$$m$.
Since the distance between Coffee Shop and School $<$ distance between Coffee Shop and Police Station
School is nearer to Coffee Shop than Police Station",
text,text,30102,7,Theatre is $850$ metres from Medicine Shop. Salon is $100$ metres from Medicine Shop. Assuming Theatre and Salon are in the opposite direction from Medicine Shop which of the following statement is correct?,Salon is nearer to Medicine Shop than Theatre,,,,Medicine Shop is at same distance from Theatre and Salon,Theatre is nearer to Medicine Shop than Salon,Theatre is nearer to Salon than Medicine Shop,60,3,,,"Let the distance between Medicine Shop and Theatre be $x$, and the distance between Medicine Shop and Salon be $y$.
Here $x=$$850$$m$ and $y=$$100$$m$.
Theatre---$850$$m$--->Medicine Shop---$100$$m$--->Salon
As we can see that the distance between Medicine Shop and Theatre is $850$$m$, and the distance between Medicine Shop and Salon is $100$$m$.
Since the distance between Medicine Shop and Salon $<$ distance between Medicine Shop and Theatre
Salon is nearer to Medicine Shop than Theatre",
text,text,30102,7,Supermarket is $200$ metres from Stationary. Petrol Pump is $950$ metres from Stationary. Assuming Supermarket and Petrol Pump are in the opposite direction from Stationary which of the following statement is correct?,Supermarket is nearer to Stationary than Petrol Pump,,,,Petrol Pump is nearer to Stationary than Supermarket,Supermarket is nearer to Petrol Pump than Stationary,Stationary is at same distance from Supermarket and Petrol Pump,60,3,,,"Let the distance between Stationary and Supermarket be $x$, and the distance between Stationary and Petrol Pump be $y$.
Here $x=$$200$$m$ and $y=$$950$$m$.
Supermarket---$200$$m$--->Stationary---$950$$m$--->Petrol Pump
As we can see that the distance between Stationary and Supermarket is $200$$m$, and the distance between Stationary and Petrol Pump is $950$$m$.
Since the distance between Stationary and Supermarket $<$ distance between Stationary and Petrol Pump
Supermarket is nearer to Stationary than Petrol Pump",
text,text,30102,7,School is $200$ metres from Library. Home is $50$ metres from Library. Assuming School and Home are in the opposite direction from Library which of the following statement is correct?,Home is nearer to Library than School,,,,Library is at same distance from School and Home,School is nearer to Library than Home,School is nearer to Home than Library,60,3,,,"Let the distance between Library and School be $x$, and the distance between Library and Home be $y$.
Here $x=$$200$$m$ and $y=$$50$$m$.
School---$200$$m$--->Library---$50$$m$--->Home
As we can see that the distance between Library and School is $200$$m$, and the distance between Library and Home is $50$$m$.
Since the distance between Library and Home $<$ distance between Library and School
Home is nearer to Library than School",
text,text,30102,7,Mall is $200$ metres from Playground. Theatre is $650$ metres from Playground. Assuming Mall and Theatre are in the opposite direction from Playground which of the following statement is correct?,Mall is nearer to Playground than Theatre,,,,Theatre is nearer to Playground than Mall,Playground is at same distance from Mall and Theatre,Mall is nearer to Theatre than Playground,60,3,,,"Let the distance between Playground and Mall be $x$, and the distance between Playground and Theatre be $y$.
Here $x=$$200$$m$ and $y=$$650$$m$.
Mall---$200$$m$--->Playground---$650$$m$--->Theatre
As we can see that the distance between Playground and Mall is $200$$m$, and the distance between Playground and Theatre is $650$$m$.
Since the distance between Playground and Mall $<$ distance between Playground and Theatre
Mall is nearer to Playground than Theatre",
