Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,30202,3,"Tanvi prepared some nutella at home and filled it in containers. After giving away $5$ of the containers to her friends,she still has $19$ for herself.
How many containers did she fill? If she filled $237$g of nutella in each container,what was the total weight of nutella she made? 
",Tanvi made a total of $24$ containers and the total weight of the nutella is $5688$ ,,,,Tanvi made a total of $25$ containers and the total weight of the nutella is $5688$,Tanvi made a total of $25$ containers and the total weight of the nutella is $5925$,Tanvi made a total of $24$ containers and the total weight of the nutella is $5925$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $5$ + $19$
    <br/>Hence, the total number of containers = $24$
    <br/>As we know that one container contains $237$ gm of nutella, 
    <br/>Therefore, $24$ will contain $24$*$237$
    <Hence, the total number of containers is $24$ and total weight of nutella is $5688$ grams",
text,1,30202,3,"Gautami prepared some cake at home and filled it in containers. After giving away $20$ of the containers to her friends,she still has $11$ for herself.
How many containers did she fill? If she filled $215$g of cake in each container,what was the total weight of cake she made? 
",Gautami made a total of $31$ containers and the total weight of the cake is $6665$ ,,,,Gautami made a total of $32$ containers and the total weight of the cake is $6665$,Gautami made a total of $31$ containers and the total weight of the cake is $6880$,Gautami made a total of $32$ containers and the total weight of the cake is $6880$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $20$ + $11$
    <br/>Hence, the total number of containers = $31$
    <br/>As we know that one container contains $215$ gm of cake, 
    <br/>Therefore, $31$ will contain $31$*$215$
    <Hence, the total number of containers is $31$ and total weight of cake is $6665$ grams",
text,1,30202,3,"Anuja prepared some jam at home and filled it in containers. After giving away $20$ of the containers to her friends,she still has $10$ for herself.
How many containers did she fill? If she filled $291$g of jam in each container,what was the total weight of jam she made? 
",Anuja made a total of $30$ containers and the total weight of the jam is $8730$ ,,,,Anuja made a total of $31$ containers and the total weight of the jam is $9021$,Anuja made a total of $31$ containers and the total weight of the jam is $8730$,Anuja made a total of $30$ containers and the total weight of the jam is $9021$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $20$ + $10$
    <br/>Hence, the total number of containers = $30$
    <br/>As we know that one container contains $291$ gm of jam, 
    <br/>Therefore, $30$ will contain $30$*$291$
    <Hence, the total number of containers is $30$ and total weight of jam is $8730$ grams",
text,1,30202,3,"Veerja prepared some chocolate at home and filled it in containers. After giving away $17$ of the containers to her friends,she still has $11$ for herself.
How many containers did she fill? If she filled $132$g of chocolate in each container,what was the total weight of chocolate she made? 
",Veerja made a total of $28$ containers and the total weight of the chocolate is $3696$ ,,,,Veerja made a total of $29$ containers and the total weight of the chocolate is $3828$,Veerja made a total of $28$ containers and the total weight of the chocolate is $3828$,Veerja made a total of $29$ containers and the total weight of the chocolate is $3696$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $17$ + $11$
    <br/>Hence, the total number of containers = $28$
    <br/>As we know that one container contains $132$ gm of chocolate, 
    <br/>Therefore, $28$ will contain $28$*$132$
    <Hence, the total number of containers is $28$ and total weight of chocolate is $3696$ grams",
text,1,30202,3,"Vaishnavi prepared some jam at home and filled it in containers. After giving away $17$ of the containers to her friends,she still has $17$ for herself.
How many containers did she fill? If she filled $164$g of jam in each container,what was the total weight of jam she made? 
",Vaishnavi made a total of $34$ containers and the total weight of the jam is $5576$ ,,,,Vaishnavi made a total of $35$ containers and the total weight of the jam is $5576$,Vaishnavi made a total of $34$ containers and the total weight of the jam is $5740$,Vaishnavi made a total of $35$ containers and the total weight of the jam is $5740$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $17$ + $17$
    <br/>Hence, the total number of containers = $34$
    <br/>As we know that one container contains $164$ gm of jam, 
    <br/>Therefore, $34$ will contain $34$*$164$
    <Hence, the total number of containers is $34$ and total weight of jam is $5576$ grams",
text,1,30202,3,"Akanksha prepared some jam at home and filled it in containers. After giving away $15$ of the containers to her friends,she still has $15$ for herself.
How many containers did she fill? If she filled $300$g of jam in each container,what was the total weight of jam she made? 
",Akanksha made a total of $30$ containers and the total weight of the jam is $9000$ ,,,,Akanksha made a total of $30$ containers and the total weight of the jam is $9300$,Akanksha made a total of $31$ containers and the total weight of the jam is $9300$,Akanksha made a total of $31$ containers and the total weight of the jam is $9000$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $15$ + $15$
    <br/>Hence, the total number of containers = $30$
    <br/>As we know that one container contains $300$ gm of jam, 
    <br/>Therefore, $30$ will contain $30$*$300$
    <Hence, the total number of containers is $30$ and total weight of jam is $9000$ grams",
text,1,30202,3,"Gautami prepared some pohe at home and filled it in containers. After giving away $16$ of the containers to her friends,she still has $18$ for herself.
How many containers did she fill? If she filled $239$g of pohe in each container,what was the total weight of pohe she made? 
",Gautami made a total of $34$ containers and the total weight of the pohe is $8126$ ,,,,Gautami made a total of $34$ containers and the total weight of the pohe is $8365$,Gautami made a total of $35$ containers and the total weight of the pohe is $8365$,Gautami made a total of $35$ containers and the total weight of the pohe is $8126$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $16$ + $18$
    <br/>Hence, the total number of containers = $34$
    <br/>As we know that one container contains $239$ gm of pohe, 
    <br/>Therefore, $34$ will contain $34$*$239$
    <Hence, the total number of containers is $34$ and total weight of pohe is $8126$ grams",
text,1,30202,3,"Smital prepared some jam at home and filled it in containers. After giving away $11$ of the containers to her friends,she still has $11$ for herself.
How many containers did she fill? If she filled $203$g of jam in each container,what was the total weight of jam she made? 
",Smital made a total of $22$ containers and the total weight of the jam is $4466$ ,,,,Smital made a total of $23$ containers and the total weight of the jam is $4466$,Smital made a total of $22$ containers and the total weight of the jam is $4669$,Smital made a total of $23$ containers and the total weight of the jam is $4669$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $11$ + $11$
    <br/>Hence, the total number of containers = $22$
    <br/>As we know that one container contains $203$ gm of jam, 
    <br/>Therefore, $22$ will contain $22$*$203$
    <Hence, the total number of containers is $22$ and total weight of jam is $4466$ grams",
text,1,30202,3,"Shruti prepared some cake at home and filled it in containers. After giving away $10$ of the containers to her friends,she still has $10$ for herself.
How many containers did she fill? If she filled $289$g of cake in each container,what was the total weight of cake she made? 
",Shruti made a total of $20$ containers and the total weight of the cake is $5780$ ,,,,Shruti made a total of $20$ containers and the total weight of the cake is $6069$,Shruti made a total of $21$ containers and the total weight of the cake is $6069$,Shruti made a total of $21$ containers and the total weight of the cake is $5780$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $10$ + $10$
    <br/>Hence, the total number of containers = $20$
    <br/>As we know that one container contains $289$ gm of cake, 
    <br/>Therefore, $20$ will contain $20$*$289$
    <Hence, the total number of containers is $20$ and total weight of cake is $5780$ grams",
text,1,30202,3,"Aabha prepared some pohe at home and filled it in containers. After giving away $19$ of the containers to her friends,she still has $16$ for herself.
How many containers did she fill? If she filled $160$g of pohe in each container,what was the total weight of pohe she made? 
",Aabha made a total of $35$ containers and the total weight of the pohe is $5600$ ,,,,Aabha made a total of $36$ containers and the total weight of the pohe is $5760$,Aabha made a total of $36$ containers and the total weight of the pohe is $5600$,Aabha made a total of $35$ containers and the total weight of the pohe is $5760$,60,3,,,"""
    <br/>Here is the correct detailed solution
    <br/>Let's suppose the total number of containers to be $X$
    <br/>We know that total containers = containers given + containers left with her
    <br/>That is, $X$ = containers  given + containers left
    <br/>$X$ = $19$ + $16$
    <br/>Hence, the total number of containers = $35$
    <br/>As we know that one container contains $160$ gm of pohe, 
    <br/>Therefore, $35$ will contain $35$*$160$
    <Hence, the total number of containers is $35$ and total weight of pohe is $5600$ grams",
