Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30102,5,Are A and B identical in size and orientation: A = B?,Yes,,,,Maybe,Can't Tell,Yes,60,3,images/030102_T_2_2.png,,"Since A and B are equal in size and orientation, the correct answer is Yes.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,No,,,,No,Can't Tell,Maybe,60,3,images/030102_T_4_5.png,,"Since A and B are not equal in size and orientation, the correct answer is No.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,No,,,,Can't Tell,Maybe,No,60,3,images/030102_T_5_6.png,,"Since A and B are not equal in size and orientation, the correct answer is No.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,No,,,,Maybe,No,Can't Tell,60,3,images/030102_T_6_7.png,,"Since A and B are not equal in size and orientation, the correct answer is No.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,No,,,,Can't Tell,No,Maybe,60,3,images/030102_T_5_4.png,,"Since A and B are not equal in size and orientation, the correct answer is No.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,Yes,,,,Can't Tell,Maybe,Yes,60,3,images/030102_T_2_2.png,,"Since A and B are equal in size and orientation, the correct answer is Yes.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,No,,,,No,Can't Tell,Maybe,60,3,images/030102_T_5_4.png,,"Since A and B are not equal in size and orientation, the correct answer is No.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,No,,,,Maybe,No,Can't Tell,60,3,images/030102_T_6_7.png,,"Since A and B are not equal in size and orientation, the correct answer is No.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,No,,,,No,Maybe,Can't Tell,60,3,images/030102_T_6_5.png,,"Since A and B are not equal in size and orientation, the correct answer is No.",
text,text,30102,5,Are A and B identical in size and orientation: A = B?,No,,,,Can't Tell,Maybe,No,60,3,images/030102_T_6_5.png,,"Since A and B are not equal in size and orientation, the correct answer is No.",
