Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,30102,3,"If Rohit has $35$  candies, Manish has $48$  candies, Mehul has $57$  candies and Anuja has $26$  candies.
Which two pairs will form an equation?
","(Rohit , Manish) and (Mehul , Anuja)",,,,"(Rohit , Mehul) and (Manish , Anuja)","(Rohit , Anuja) and (Manish , Mehul)","(Rohit , Anuja) and (Manish , Ishan)",60,3,,,"Since, it is given that Rohit, Manish, Mehul and Anuja
have a total of $35$, $48$, $57$ and $26$  candies respectively
Now, $35 + 48 = 83$
Also, $57 + 26 = 83$
=> $35 + 48 = 57 + 26$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Rohit and Manish , Mehul and Anuja
",
text,1,30102,3,"If Tushar has $65$  sheets, Siddhesh has $56$  sheets, Kalyani has $51$  sheets and Manali has $60$  sheets.
Which two pairs will form an equation?
","(Tushar , Kalyani) and (Siddhesh , Manali)",,,,"(Tushar , Siddhesh) and (Kalyani , Manali)","(Tushar , Manali) and (Siddhesh , Kalyani)","(Tushar , Ishika) and (Siddhesh , Kalyani)",60,3,,,"Since, it is given that Tushar, Siddhesh, Kalyani and Manali
have a total of $65$, $56$, $51$ and $60$  sheets respectively
Now, $65 + 51 = 116$
Also, $56 + 60 = 116$
=> $65 + 51 = 56 + 60$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Tushar and Kalyani , Siddhesh and Manali
",
text,1,30102,3,"If Prajwal has $55$  books, Aadesh has $61$  books, Gargi has $46$  books and Pooja has $70$  books.
Which two pairs will form an equation?
","(Prajwal , Aadesh) and (Gargi , Pooja)",,,,"(Prajwal , Gargi) and (Aadesh , Pooja)","(Prajwal , Pooja) and (Aadesh , Gargi)","(Prajwal , Pooja) and (Aadesh , Gayatri)",60,3,,,"Since, it is given that Prajwal, Aadesh, Gargi and Pooja
have a total of $55$, $61$, $46$ and $70$  books respectively
Now, $55 + 61 = 116$
Also, $46 + 70 = 116$
=> $55 + 61 = 46 + 70$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Prajwal and Aadesh , Gargi and Pooja
",
text,1,30102,3,"If Ishan has $37$  books, Akanksha has $27$  books, Gopal has $46$  books and Aakash has $18$  books.
Which two pairs will form an equation?
","(Ishan , Akanksha) and (Gopal , Aakash)",,,,"(Ishan , Gopal) and (Akanksha , Aakash)","(Ishan , Aakash) and (Akanksha , Gopal)","(Ishan , Aakash) and (Akanksha , Sachin)",60,3,,,"Since, it is given that Ishan, Akanksha, Gopal and Aakash
have a total of $37$, $27$, $46$ and $18$  books respectively
Now, $37 + 27 = 64$
Also, $46 + 18 = 64$
=> $37 + 27 = 46 + 18$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Ishan and Akanksha , Gopal and Aakash
",
text,1,30102,3,"If Rahul has $39$  sheets, Ganesh has $29$  sheets, Prathamesh has $60$  sheets and Vaishnavi has $70$  sheets.
Which two pairs will form an equation?
","(Rahul , Prathamesh) and (Ganesh , Vaishnavi)",,,,"(Rahul , Ganesh) and (Prathamesh , Vaishnavi)","(Rahul , Vaishnavi) and (Ganesh , Prathamesh)","(Rahul , Vinay) and (Ganesh , Prathamesh)",60,3,,,"Since, it is given that Rahul, Ganesh, Prathamesh and Vaishnavi
have a total of $39$, $29$, $60$ and $70$  sheets respectively
Now, $39 + 60 = 99$
Also, $29 + 70 = 99$
=> $39 + 60 = 29 + 70$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Rahul and Prathamesh , Ganesh and Vaishnavi
",
text,1,30102,3,"If Divya has $60$  pens, Anmol has $31$  pens, Chaitrali has $62$  pens and Shantanu has $33$  pens.
Which two pairs will form an equation?
","(Divya , Shantanu) and (Anmol , Chaitrali)",,,,"(Divya , Chaitrali) and (Anmol , Shantanu)","(Divya , Anmol) and (Chaitrali , Shantanu)","(Divya , Shantanu) and (Gargi , Chaitrali)",60,3,,,"Since, it is given that Divya, Anmol, Chaitrali and Shantanu
have a total of $60$, $31$, $62$ and $33$  pens respectively
Now, $60 + 33 = 93$
Also, $31 + 62 = 93$
=> $60 + 33 = 31 + 62$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Divya and Shantanu , Anmol and Chaitrali
",
text,1,30102,3,"If Shantanu weighs $41$ Kg and Shruti weighs $32$ Kg, Smital weighs $50$ Kg and Kshitij weighs $59$ Kg.
Which two pairs will form an equation?
","(Shantanu , Smital) and (Shruti , Kshitij)",,,,"(Shantanu , Shruti) and (Smital , Kshitij)","(Shantanu , Kshitij) and (Shruti , Smital)","(Shantanu , Isha) and (Shruti , Smital)",60,3,,,"Since, it is given that the weights of Shantanu, Shruti, Smital and Kshitij
are $41$, $32$, $50$ and $59$ respectively
Now, $41 + 50 = 91$
Also, $32 + 59 = 91$
=> $41 + 50 = 32 + 59$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Shantanu and Smital , Shruti and Kshitij
",
text,1,30102,3,"If Rahul weighs $26$ Kg and Devang weighs $33$ Kg, Saloni weighs $34$ Kg and Ankita weighs $25$ Kg.
Which two pairs will form an equation?
","(Rahul , Devang) and (Saloni , Ankita)",,,,"(Rahul , Saloni) and (Devang , Ankita)","(Rahul , Ankita) and (Devang , Saloni)","(Rahul , Ankita) and (Devang , Dhriti)",60,3,,,"Since, it is given that the weights of Rahul, Devang, Saloni and Ankita
are $26$, $33$, $34$ and $25$ respectively
Now, $26 + 33 = 59$
Also, $34 + 25 = 59$
=> $26 + 33 = 34 + 25$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Rahul and Devang , Saloni and Ankita
",
text,1,30102,3,"If Kshitij has $94$  Apples, Tejas has $68$  Apples, Kalyani has $35$  Apples and Kshitij has $61$  Apples.
Which two pairs will form an equation?
","(Kshitij , Kalyani) and (Tejas , Kshitij)",,,,"(Kshitij , Tejas) and (Kalyani , Kshitij)","(Kshitij , Kshitij) and (Tejas , Kalyani)","(Kshitij , Gayatri) and (Tejas , Kalyani)",60,3,,,"Since, it is given that Kshitij, Tejas, Kalyani and Kshitij
have a total of $94$, $68$, $35$ and $61$  Apples respectively
Now, $94 + 35 = 129$
Also, $68 + 61 = 129$
=> $94 + 35 = 68 + 61$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Kshitij and Kalyani , Tejas and Kshitij
",
text,1,30102,3,"If Kalyani has $58$  toys, Anmol has $43$  toys, Yogesh has $51$  toys and Ganesh has $50$  toys.
Which two pairs will form an equation?
","(Kalyani , Anmol) and (Yogesh , Ganesh)",,,,"(Kalyani , Yogesh) and (Anmol , Ganesh)","(Kalyani , Ganesh) and (Anmol , Yogesh)","(Kalyani , Ganesh) and (Anmol , Vinay)",60,3,,,"Since, it is given that Kalyani, Anmol, Yogesh and Ganesh
have a total of $58$, $43$, $51$ and $50$  toys respectively
Now, $58 + 43 = 101$
Also, $51 + 50 = 101$
=> $58 + 43 = 51 + 50$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Kalyani and Anmol , Yogesh and Ganesh
",
