Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30101,2,Rohit is having same number of spoons as Kalyani has. Each one of them is having how many spoons?,$m$,,,,$7$,$10$,$0$,60,3,,,Since we do not know the exact number of spoons with Rohit and Kalyani let us use letter $m$ to represent the unknown number of spoons with Rohit and since Kalyani holds equal number of spoons we can represent the number of spoons with her again as $m$.,
text,text,30101,2,Ganesh is having same number of books as Ankita has. Each one of them is having how many books?,$a$,,,,$6$,$8$,$3$,60,3,,,Since we do not know the exact number of books with Ganesh and Ankita let us use letter $a$ to represent the unknown number of books with Ganesh and since Ankita holds equal number of books we can represent the number of books with her again as $a$.,
text,text,30101,2,Gagan is having same number of books as Anuja has. Each one of them is having how many books?,$m$,,,,$2$,$7$,$10$,60,3,,,Since we do not know the exact number of books with Gagan and Anuja let us use letter $m$ to represent the unknown number of books with Gagan and since Anuja holds equal number of books we can represent the number of books with her again as $m$.,
text,text,30101,2,Rahul is having same number of spoons as Shruti has. Each one of them is having how many spoons?,$x$,,,,$2$,$10$,$6$,60,3,,,Since we do not know the exact number of spoons with Rahul and Shruti let us use letter $x$ to represent the unknown number of spoons with Rahul and since Shruti holds equal number of spoons we can represent the number of spoons with her again as $x$.,
text,text,30101,2,Prajwal is having same number of rulers as Kajal has. Each one of them is having how many rulers?,$z$,,,,$2$,$6$,$8$,60,3,,,Since we do not know the exact number of rulers with Prajwal and Kajal let us use letter $z$ to represent the unknown number of rulers with Prajwal and since Kajal holds equal number of rulers we can represent the number of rulers with her again as $z$.,
text,text,30101,2,Sachin is having same number of rulers as Gayatri has. Each one of them is having how many rulers?,$z$,,,,$5$,$10$,$0$,60,3,,,Since we do not know the exact number of rulers with Sachin and Gayatri let us use letter $z$ to represent the unknown number of rulers with Sachin and since Gayatri holds equal number of rulers we can represent the number of rulers with her again as $z$.,
text,text,30101,2,Darshan is having same number of brushes as Aboli has. Each one of them is having how many brushes?,$c$,,,,$3$,$5$,$8$,60,3,,,Since we do not know the exact number of brushes with Darshan and Aboli let us use letter $c$ to represent the unknown number of brushes with Darshan and since Aboli holds equal number of brushes we can represent the number of brushes with her again as $c$.,
text,text,30101,2,Aarav is having same number of pencils as Neha has. Each one of them is having how many pencils?,$n$,,,,$3$,$10$,$6$,60,3,,,Since we do not know the exact number of pencils with Aarav and Neha let us use letter $n$ to represent the unknown number of pencils with Aarav and since Neha holds equal number of pencils we can represent the number of pencils with her again as $n$.,
text,text,30101,2,Sandesh is having same number of bottles as Kalyani has. Each one of them is having how many bottles?,$m$,,,,$6$,$10$,$4$,60,3,,,Since we do not know the exact number of bottles with Sandesh and Kalyani let us use letter $m$ to represent the unknown number of bottles with Sandesh and since Kalyani holds equal number of bottles we can represent the number of bottles with her again as $m$.,
text,text,30101,2,Varun is having same number of rulers as Gargi has. Each one of them is having how many rulers?,$m$,,,,$6$,$1$,$9$,60,3,,,Since we do not know the exact number of rulers with Varun and Gargi let us use letter $m$ to represent the unknown number of rulers with Varun and since Gargi holds equal number of rulers we can represent the number of rulers with her again as $m$.,
