Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Maybe,Can't tell!,60,3,images/030102_S_8_7.png,,"Here we have A as a matrix of $8\times 8$ and B as a matrix of $7\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Can't tell!,Yes,60,3,images/030102_S_8_9.png,,"Here we have A as a matrix of $8\times 8$ and B as a matrix of $9\times 9$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Can't tell!,Yes,60,3,images/030102_S_8_6.png,,"Here we have A as a matrix of $8\times 8$ and B as a matrix of $6\times 6$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Yes,Maybe,60,3,images/030102_S_7_9.png,,"Here we have A as a matrix of $7\times 7$ and B as a matrix of $9\times 9$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Yes,Can't tell!,60,3,images/030102_S_7_6.png,,"Here we have A as a matrix of $7\times 7$ and B as a matrix of $6\times 6$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Maybe,Can't tell!,60,3,images/030102_S_6_5.png,,"Here we have A as a matrix of $6\times 6$ and B as a matrix of $5\times 5$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Maybe,Yes,60,3,images/030102_S_6_5.png,,"Here we have A as a matrix of $6\times 6$ and B as a matrix of $5\times 5$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Can't tell!,Maybe,60,3,images/030102_S_7_9.png,,"Here we have A as a matrix of $7\times 7$ and B as a matrix of $9\times 9$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Maybe,Yes,60,3,images/030102_S_6_7.png,,"Here we have A as a matrix of $6\times 6$ and B as a matrix of $7\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Can't tell!,Maybe,60,3,images/030102_S_6_7.png,,"Here we have A as a matrix of $6\times 6$ and B as a matrix of $7\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Can't tell!,Yes,60,3,images/030102_S_8_7.png,,"Here we have A as a matrix of $8\times 8$ and B as a matrix of $7\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Can't tell!,Yes,60,3,images/030102_S_5_3.png,,"Here we have A as a matrix of $5\times 5$ and B as a matrix of $3\times 3$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Yes,Can't tell!,60,3,images/030102_S_8_6.png,,"Here we have A as a matrix of $8\times 8$ and B as a matrix of $6\times 6$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Maybe,Can't tell!,60,3,images/030102_S_7_5.png,,"Here we have A as a matrix of $7\times 7$ and B as a matrix of $5\times 5$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Maybe,Yes,60,3,images/030102_S_7_8.png,,"Here we have A as a matrix of $7\times 7$ and B as a matrix of $8\times 8$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Maybe,Can't tell!,60,3,images/030102_S_5_3.png,,"Here we have A as a matrix of $5\times 5$ and B as a matrix of $3\times 3$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Can't tell!,Yes,60,3,images/030102_S_8_10.png,,"Here we have A as a matrix of $8\times 8$ and B as a matrix of $10\times 10$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Can't tell!,Maybe,60,3,images/030102_S_6_5.png,,"Here we have A as a matrix of $6\times 6$ and B as a matrix of $5\times 5$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Maybe,Can't tell!,60,3,images/030102_S_5_7.png,,"Here we have A as a matrix of $5\times 5$ and B as a matrix of $7\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,Yes,,,,Maybe,No,Can't tell!,60,3,images/030102_S_6_6.png,,"Here we have A as a matrix of $6\times 6$ and B as a matrix of $6\times 6$. Since they are equal, the correct answer is Yes.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Yes,Can't tell!,60,3,images/030102_S_6_7.png,,"Here we have A as a matrix of $6\times 6$ and B as a matrix of $7\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Can't tell!,Maybe,Yes,60,3,images/030102_S_5_7.png,,"Here we have A as a matrix of $5\times 5$ and B as a matrix of $7\times 7$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Maybe,Can't tell!,Yes,60,3,images/030102_S_7_6.png,,"Here we have A as a matrix of $7\times 7$ and B as a matrix of $6\times 6$. Since they are not equal, the correct answer is No.",
text,text,30102,5,Are A and B identical in size: A = B?,No,,,,Yes,Maybe,Can't tell!,60,3,images/030102_S_8_7.png,,"Here we have A as a matrix of $8\times 8$ and B as a matrix of $7\times 7$. Since they are not equal, the correct answer is No.",
