Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,3020101,2,"Ques. The difference obtained by subtracting twenty-three from certain number is nine,represent in equation ",$b - 23 = 9$,,,,$23-b=9$,$9 - b = 23$,$b - 9 = 23$,60,3,,,"Let's say certain number is :$b$
Difference is subtraction
Constant terms are : $23$ and $9$
Solution would be : $b - 23 = 9$",
text,1,3020101,2,"Ques. The difference obtained by subtracting forty-six from certain number is thirteen,represent in equation ",$y - 46 = 13$,,,,$46-y=13$,$13 - y = 46$,$y - 13 = 46$,60,3,,,"Let's say certain number is :$y$
Difference is subtraction
Constant terms are : $46$ and $13$
Solution would be : $y - 46 = 13$",
text,1,3020101,2,"Ques. The difference obtained by subtracting thirty-six from certain number is seventeen,represent in equation ",$z - 36 = 17$,,,,$36-z=17$,$17 - z = 36$,$z - 17 = 36$,60,3,,,"Let's say certain number is :$z$
Difference is subtraction
Constant terms are : $36$ and $17$
Solution would be : $z - 36 = 17$",
text,1,3020101,2,"Ques. The difference obtained by subtracting forty-three from certain number is eleven,represent in equation ",$a - 43 = 11$,,,,$43-a=11$,$11 - a = 43$,$a - 11 = 43$,60,3,,,"Let's say certain number is :$a$
Difference is subtraction
Constant terms are : $43$ and $11$
Solution would be : $a - 43 = 11$",
text,1,3020101,2,"Ques. The difference obtained by subtracting forty-three from certain number is three,represent in equation ",$z - 43 = 3$,,,,$43-z=3$,$3 - z = 43$,$z - 3 = 43$,60,3,,,"Let's say certain number is :$z$
Difference is subtraction
Constant terms are : $43$ and $3$
Solution would be : $z - 43 = 3$",
text,1,3020101,2,"Ques. The difference obtained by subtracting twenty-two from certain number is sixteen,represent in equation ",$z - 22 = 16$,,,,$22-z=16$,$16 - z = 22$,$z - 16 = 22$,60,3,,,"Let's say certain number is :$z$
Difference is subtraction
Constant terms are : $22$ and $16$
Solution would be : $z - 22 = 16$",
text,1,3020101,2,"Ques. The difference obtained by subtracting thirty-seven from certain number is eighteen,represent in equation ",$z - 37 = 18$,,,,$37-z=18$,$18 - z = 37$,$z - 18 = 37$,60,3,,,"Let's say certain number is :$z$
Difference is subtraction
Constant terms are : $37$ and $18$
Solution would be : $z - 37 = 18$",
text,1,3020101,2,"Ques. The difference obtained by subtracting twenty from certain number is thirteen,represent in equation ",$c - 20 = 13$,,,,$20-c=13$,$13 - c = 20$,$c - 13 = 20$,60,3,,,"Let's say certain number is :$c$
Difference is subtraction
Constant terms are : $20$ and $13$
Solution would be : $c - 20 = 13$",
text,1,3020101,2,"Ques. The difference obtained by subtracting thirty-two from certain number is three,represent in equation ",$z - 32 = 3$,,,,$32-z=3$,$3 - z = 32$,$z - 3 = 32$,60,3,,,"Let's say certain number is :$z$
Difference is subtraction
Constant terms are : $32$ and $3$
Solution would be : $z - 32 = 3$",
text,1,3020101,2,"Ques. The difference obtained by subtracting thirty-four from certain number is thirteen,represent in equation ",$z - 34 = 13$,,,,$34-z=13$,$13 - z = 34$,$z - 13 = 34$,60,3,,,"Let's say certain number is :$z$
Difference is subtraction
Constant terms are : $34$ and $13$
Solution would be : $z - 34 = 13$",
text,1,3020101,2,"Ques. The difference obtained by subtracting twenty-three from certain number is sixteen,represent in equation ",$b - 23 = 16$,,,,$23-b=16$,$16 - b = 23$,$b - 16 = 23$,60,3,,,"Let's say certain number is :$b$
Difference is subtraction
Constant terms are : $23$ and $16$
Solution would be : $b - 23 = 16$",
text,1,3020101,2,"Ques. The difference obtained by subtracting forty-eight from certain number is sixteen,represent in equation ",$z - 48 = 16$,,,,$48-z=16$,$16 - z = 48$,$z - 16 = 48$,60,3,,,"Let's say certain number is :$z$
Difference is subtraction
Constant terms are : $48$ and $16$
Solution would be : $z - 48 = 16$",
