Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 0+5,0-6 & 1 & =  \\
        \hline
        b & 0+8,2*5 & 2 & < \\
        \hline
        c & 8-9,4-5 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-3 b-2 c-1 ,,,,c-3 a-1 b-2 ,c-3 b-2 a-1 ,b-2 a-1 c-3 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $8-9,4-5$ <br>
$LHS = 8-9 = -1$
<br> $RHS = 4-5 = -1$
<br> $LHS = RHS$
 <br>In expressions - $0+8,2*5$ <br>
$LHS = 0+8 = 8$
<br> $RHS = 2*5 = 10$
<br> $LHS < RHS$
 <br>In expressions - $0+5,0-6$ <br>
$LHS = 0+5 = 5$
<br> $RHS = 0-6 = -6$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-3 b-2 c-1 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 8-6,5-10 & 1 & =  \\
        \hline
        b & 11-9,10*12 & 2 & < \\
        \hline
        c & 9-8,6-5 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-3 b-2 c-1 ,,,,b-2 c-3 a-1 ,a-1 c-3 b-2 ,c-3 a-1 b-2 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $9-8,6-5$ <br>
$LHS = 9-8 = 1$
<br> $RHS = 6-5 = 1$
<br> $LHS = RHS$
 <br>In expressions - $11-9,10*12$ <br>
$LHS = 11-9 = 2$
<br> $RHS = 10*12 = 120$
<br> $LHS < RHS$
 <br>In expressions - $8-6,5-10$ <br>
$LHS = 8-6 = 2$
<br> $RHS = 5-10 = -5$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-3 b-2 c-1 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 11*14,3*0 & 1 & =  \\
        \hline
        b & 11+7,7+11 & 2 & < \\
        \hline
        c & 1-12,0-2 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-3 b-1 c-2 ,,,,c-3 a-1 b-2 ,a-1 b-2 c-3 ,b-2 a-1 c-3 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $11+7,7+11$ <br>
$LHS = 11+7 = 18$
<br> $RHS = 7+11 = 18$
<br> $LHS = RHS$
 <br>In expressions - $1-12,0-2$ <br>
$LHS = 1-12 = -11$
<br> $RHS = 0-2 = -2$
<br> $LHS < RHS$
 <br>In expressions - $11*14,3*0$ <br>
$LHS = 11*14 = 154$
<br> $RHS = 3*0 = 0$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-3 b-1 c-2 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 13-6,13-14 & 1 & =  \\
        \hline
        b & 7-5,8-6 & 2 & < \\
        \hline
        c & 5*1,7+1 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-3 b-1 c-2 ,,,,b-2 a-1 c-3 ,c-3 b-2 a-1 ,a-1 c-3 b-2 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $7-5,8-6$ <br>
$LHS = 7-5 = 2$
<br> $RHS = 8-6 = 2$
<br> $LHS = RHS$
 <br>In expressions - $5*1,7+1$ <br>
$LHS = 5*1 = 5$
<br> $RHS = 7+1 = 8$
<br> $LHS < RHS$
 <br>In expressions - $13-6,13-14$ <br>
$LHS = 13-6 = 7$
<br> $RHS = 13-14 = -1$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-3 b-1 c-2 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 11-13,7-9 & 1 & =  \\
        \hline
        b & 14+10,15-12 & 2 & < \\
        \hline
        c & 0+12,6*10 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-1 b-3 c-2 ,,,,b-2 c-3 a-1 ,a-1 b-2 c-3 ,c-3 a-1 b-2 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $11-13,7-9$ <br>
$LHS = 11-13 = -2$
<br> $RHS = 7-9 = -2$
<br> $LHS = RHS$
 <br>In expressions - $0+12,6*10$ <br>
$LHS = 0+12 = 12$
<br> $RHS = 6*10 = 60$
<br> $LHS < RHS$
 <br>In expressions - $14+10,15-12$ <br>
$LHS = 14+10 = 24$
<br> $RHS = 15-12 = 3$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-1 b-3 c-2 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 12*14,15+10 & 1 & =  \\
        \hline
        b & 5*7,14*6 & 2 & < \\
        \hline
        c & 1*7,13-6 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-3 b-2 c-1 ,,,,a-1 b-2 c-3 ,b-2 c-3 a-1 ,b-2 a-1 c-3 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $1*7,13-6$ <br>
$LHS = 1*7 = 7$
<br> $RHS = 13-6 = 7$
<br> $LHS = RHS$
 <br>In expressions - $5*7,14*6$ <br>
$LHS = 5*7 = 35$
<br> $RHS = 14*6 = 84$
<br> $LHS < RHS$
 <br>In expressions - $12*14,15+10$ <br>
$LHS = 12*14 = 168$
<br> $RHS = 15+10 = 25$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-3 b-2 c-1 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 3+7,12-2 & 1 & =  \\
        \hline
        b & 10-8,12+8 & 2 & < \\
        \hline
        c & 0+14,14-1 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-1 b-2 c-3 ,,,,c-3 b-2 a-1 ,c-3 a-1 b-2 ,a-1 c-3 b-2 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $3+7,12-2$ <br>
$LHS = 3+7 = 10$
<br> $RHS = 12-2 = 10$
<br> $LHS = RHS$
 <br>In expressions - $10-8,12+8$ <br>
$LHS = 10-8 = 2$
<br> $RHS = 12+8 = 20$
<br> $LHS < RHS$
 <br>In expressions - $0+14,14-1$ <br>
$LHS = 0+14 = 14$
<br> $RHS = 14-1 = 13$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-1 b-2 c-3 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 0*12,6-8 & 1 & =  \\
        \hline
        b & 15*9,9*15 & 2 & < \\
        \hline
        c & 0+8,9*9 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-3 b-1 c-2 ,,,,c-3 b-2 a-1 ,b-2 a-1 c-3 ,a-1 c-3 b-2 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $15*9,9*15$ <br>
$LHS = 15*9 = 135$
<br> $RHS = 9*15 = 135$
<br> $LHS = RHS$
 <br>In expressions - $0+8,9*9$ <br>
$LHS = 0+8 = 8$
<br> $RHS = 9*9 = 81$
<br> $LHS < RHS$
 <br>In expressions - $0*12,6-8$ <br>
$LHS = 0*12 = 0$
<br> $RHS = 6-8 = -2$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-3 b-1 c-2 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 13+5,14+4 & 1 & =  \\
        \hline
        b & 1-8,10+1 & 2 & < \\
        \hline
        c & 11+13,1-15 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-1 b-2 c-3 ,,,,a-1 c-3 b-2 ,a-1 b-2 c-3 ,c-3 b-2 a-1 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $13+5,14+4$ <br>
$LHS = 13+5 = 18$
<br> $RHS = 14+4 = 18$
<br> $LHS = RHS$
 <br>In expressions - $1-8,10+1$ <br>
$LHS = 1-8 = -7$
<br> $RHS = 10+1 = 11$
<br> $LHS < RHS$
 <br>In expressions - $11+13,1-15$ <br>
$LHS = 11+13 = 24$
<br> $RHS = 1-15 = -14$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-1 b-2 c-3 ",
text,1,30102,9,"
====================Question====================
                    
Study the each pair of expressions given in Expressions column and match them with appropriate operator present in Relations column
                    
\[
        \begin{array}{|c|c|c|c|}
        \hline
        \text{ } & \text{Operations} & \text{ } & \text{Relations} \\ 
        \hline
        a & 1-5,7-11 & 1 & =  \\
        \hline
        b & 5*13,5+15 & 2 & < \\
        \hline
        c & 11*6,15*8 & 3 & >  \\ 
        \hline
        \end{array}
        \]
    ",a-1 b-3 c-2 ,,,,c-3 b-2 a-1 ,a-1 b-2 c-3 ,c-3 a-1 b-2 ,60,3,,,"Evaluate each pair of equation and compare it by doing so you will get solution for each pair as follows-
 <br>In expressions - $1-5,7-11$ <br>
$LHS = 1-5 = -4$
<br> $RHS = 7-11 = -4$
<br> $LHS = RHS$
 <br>In expressions - $11*6,15*8$ <br>
$LHS = 11*6 = 66$
<br> $RHS = 15*8 = 120$
<br> $LHS < RHS$
 <br>In expressions - $5*13,5+15$ <br>
$LHS = 5*13 = 65$
<br> $RHS = 5+15 = 20$
<br> $LHS > RHS$
 <br>
 <br> Thus the correct option is - a-1 b-3 c-2 ",
