Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30102,7,Coffee Shop is $250$ metres from Theatre. Mall is $400$ metres from Coffee Shop. Assuming Coffee Shop and Mall are in the opposite direction from Theatre which of the following statement is correct?,Mall is nearer to Theatre than Coffee Shop,,,,Coffee Shop is nearer to Theatre than Mall,Coffee Shop is nearer to Mall than Theatre,Theatre is at same distance from Coffee Shop and Mall,60,3,,,"Let the distance between Theatre and Coffee Shop be $x$, and the distance between Coffee Shop and Mall be $y$.
Here $x=$$250$$m$ and $y=$$400$$m$.
Coffee Shop---$250$$m$--->Theatre
Coffee Shop-----$400$$m$----->Mall
Distance between Theatre and Mall $= $$400$$-$$250$$ = $$150$$m$    ...([distance between Coffee Shop & Mall] $-$ [distance between Theatre & Coffee Shop])
Coffee Shop---$250$$m$--->Theatre---$150$$m$--->Mall
As we can see that the distance between Theatre and Coffee Shop is $250$$m$, and the distance between Theatre and Mall is $150$$m$.
Since the distance between Theatre and Mall $<$ distance between Theatre and Coffee Shop
Mall is nearer to Theatre than Coffee Shop",
text,text,30102,7,Hospital is $500$ metres from Police Station. Stationary is $650$ metres from Hospital. Assuming Hospital and Stationary are in the opposite direction from Police Station which of the following statement is correct?,Stationary is nearer to Police Station than Hospital,,,,Hospital is nearer to Police Station than Stationary,Hospital is nearer to Stationary than Police Station,Police Station is at same distance from Hospital and Stationary,60,3,,,"Let the distance between Police Station and Hospital be $x$, and the distance between Hospital and Stationary be $y$.
Here $x=$$500$$m$ and $y=$$650$$m$.
Hospital---$500$$m$--->Police Station
Hospital-----$650$$m$----->Stationary
Distance between Police Station and Stationary $= $$650$$-$$500$$ = $$150$$m$    ...([distance between Hospital & Stationary] $-$ [distance between Police Station & Hospital])
Hospital---$500$$m$--->Police Station---$150$$m$--->Stationary
As we can see that the distance between Police Station and Hospital is $500$$m$, and the distance between Police Station and Stationary is $150$$m$.
Since the distance between Police Station and Stationary $<$ distance between Police Station and Hospital
Stationary is nearer to Police Station than Hospital",
text,text,30102,7,Office is $50$ metres from Mall. Supermarket is $750$ metres from Office. Assuming Office and Supermarket are in the opposite direction from Mall which of the following statement is correct?,Office is nearer to Mall than Supermarket,,,,Office is nearer to Supermarket than Mall,Mall is at same distance from Office and Supermarket,Supermarket is nearer to Mall than Office,60,3,,,"Let the distance between Mall and Office be $x$, and the distance between Office and Supermarket be $y$.
Here $x=$$50$$m$ and $y=$$750$$m$.
Office---$50$$m$--->Mall
Office-----$750$$m$----->Supermarket
Distance between Mall and Supermarket $= $$750$$-$$50$$ = $$700$$m$    ...([distance between Office & Supermarket] $-$ [distance between Mall & Office])
Office---$50$$m$--->Mall---$700$$m$--->Supermarket
As we can see that the distance between Mall and Office is $50$$m$, and the distance between Mall and Supermarket is $700$$m$.
Since the distance between Mall and Office $<$ distance between Mall and Supermarket
Office is nearer to Mall than Supermarket",
text,text,30102,7,Office is $800$ metres from Home. Restaurant is $850$ metres from Office. Assuming Office and Restaurant are in the opposite direction from Home which of the following statement is correct?,Restaurant is nearer to Home than Office,,,,Office is nearer to Home than Restaurant,Home is at same distance from Office and Restaurant,Office is nearer to Restaurant than Home,60,3,,,"Let the distance between Home and Office be $x$, and the distance between Office and Restaurant be $y$.
Here $x=$$800$$m$ and $y=$$850$$m$.
Office---$800$$m$--->Home
Office-----$850$$m$----->Restaurant
Distance between Home and Restaurant $= $$850$$-$$800$$ = $$50$$m$    ...([distance between Office & Restaurant] $-$ [distance between Home & Office])
Office---$800$$m$--->Home---$50$$m$--->Restaurant
As we can see that the distance between Home and Office is $800$$m$, and the distance between Home and Restaurant is $50$$m$.
Since the distance between Home and Restaurant $<$ distance between Home and Office
Restaurant is nearer to Home than Office",
text,text,30102,7,Library is $800$ metres from Playground. Coffee Shop is $950$ metres from Library. Assuming Library and Coffee Shop are in the opposite direction from Playground which of the following statement is correct?,Coffee Shop is nearer to Playground than Library,,,,Playground is at same distance from Library and Coffee Shop,Library is nearer to Playground than Coffee Shop,Library is nearer to Coffee Shop than Playground,60,3,,,"Let the distance between Playground and Library be $x$, and the distance between Library and Coffee Shop be $y$.
Here $x=$$800$$m$ and $y=$$950$$m$.
Library---$800$$m$--->Playground
Library-----$950$$m$----->Coffee Shop
Distance between Playground and Coffee Shop $= $$950$$-$$800$$ = $$150$$m$    ...([distance between Library & Coffee Shop] $-$ [distance between Playground & Library])
Library---$800$$m$--->Playground---$150$$m$--->Coffee Shop
As we can see that the distance between Playground and Library is $800$$m$, and the distance between Playground and Coffee Shop is $150$$m$.
Since the distance between Playground and Coffee Shop $<$ distance between Playground and Library
Coffee Shop is nearer to Playground than Library",
text,text,30102,7,School is $450$ metres from Factory. Bus Stop is $950$ metres from School. Assuming School and Bus Stop are in the opposite direction from Factory which of the following statement is correct?,School is nearer to Factory than Bus Stop,,,,School is nearer to Bus Stop than Factory,Bus Stop is nearer to Factory than School,Factory is at same distance from School and Bus Stop,60,3,,,"Let the distance between Factory and School be $x$, and the distance between School and Bus Stop be $y$.
Here $x=$$450$$m$ and $y=$$950$$m$.
School---$450$$m$--->Factory
School-----$950$$m$----->Bus Stop
Distance between Factory and Bus Stop $= $$950$$-$$450$$ = $$500$$m$    ...([distance between School & Bus Stop] $-$ [distance between Factory & School])
School---$450$$m$--->Factory---$500$$m$--->Bus Stop
As we can see that the distance between Factory and School is $450$$m$, and the distance between Factory and Bus Stop is $500$$m$.
Since the distance between Factory and School $<$ distance between Factory and Bus Stop
School is nearer to Factory than Bus Stop",
text,text,30102,7,Theatre is $800$ metres from School. Supermarket is $900$ metres from Theatre. Assuming Theatre and Supermarket are in the opposite direction from School which of the following statement is correct?,Supermarket is nearer to School than Theatre,,,,Theatre is nearer to Supermarket than School,School is at same distance from Theatre and Supermarket,Theatre is nearer to School than Supermarket,60,3,,,"Let the distance between School and Theatre be $x$, and the distance between Theatre and Supermarket be $y$.
Here $x=$$800$$m$ and $y=$$900$$m$.
Theatre---$800$$m$--->School
Theatre-----$900$$m$----->Supermarket
Distance between School and Supermarket $= $$900$$-$$800$$ = $$100$$m$    ...([distance between Theatre & Supermarket] $-$ [distance between School & Theatre])
Theatre---$800$$m$--->School---$100$$m$--->Supermarket
As we can see that the distance between School and Theatre is $800$$m$, and the distance between School and Supermarket is $100$$m$.
Since the distance between School and Supermarket $<$ distance between School and Theatre
Supermarket is nearer to School than Theatre",
text,text,30102,7,Library is $200$ metres from Mall. Police Station is $450$ metres from Library. Assuming Library and Police Station are in the opposite direction from Mall which of the following statement is correct?,Library is nearer to Mall than Police Station,,,,Police Station is nearer to Mall than Library,Library is nearer to Police Station than Mall,Mall is at same distance from Library and Police Station,60,3,,,"Let the distance between Mall and Library be $x$, and the distance between Library and Police Station be $y$.
Here $x=$$200$$m$ and $y=$$450$$m$.
Library---$200$$m$--->Mall
Library-----$450$$m$----->Police Station
Distance between Mall and Police Station $= $$450$$-$$200$$ = $$250$$m$    ...([distance between Library & Police Station] $-$ [distance between Mall & Library])
Library---$200$$m$--->Mall---$250$$m$--->Police Station
As we can see that the distance between Mall and Library is $200$$m$, and the distance between Mall and Police Station is $250$$m$.
Since the distance between Mall and Library $<$ distance between Mall and Police Station
Library is nearer to Mall than Police Station",
text,text,30102,7,Police Station is $800$ metres from Bus Stop. Salon is $950$ metres from Police Station. Assuming Police Station and Salon are in the opposite direction from Bus Stop which of the following statement is correct?,Salon is nearer to Bus Stop than Police Station,,,,Police Station is nearer to Salon than Bus Stop,Bus Stop is at same distance from Police Station and Salon,Police Station is nearer to Bus Stop than Salon,60,3,,,"Let the distance between Bus Stop and Police Station be $x$, and the distance between Police Station and Salon be $y$.
Here $x=$$800$$m$ and $y=$$950$$m$.
Police Station---$800$$m$--->Bus Stop
Police Station-----$950$$m$----->Salon
Distance between Bus Stop and Salon $= $$950$$-$$800$$ = $$150$$m$    ...([distance between Police Station & Salon] $-$ [distance between Bus Stop & Police Station])
Police Station---$800$$m$--->Bus Stop---$150$$m$--->Salon
As we can see that the distance between Bus Stop and Police Station is $800$$m$, and the distance between Bus Stop and Salon is $150$$m$.
Since the distance between Bus Stop and Salon $<$ distance between Bus Stop and Police Station
Salon is nearer to Bus Stop than Police Station",
text,text,30102,7,Playground is $900$ metres from Petrol Pump. Office is $950$ metres from Playground. Assuming Playground and Office are in the opposite direction from Petrol Pump which of the following statement is correct?,Office is nearer to Petrol Pump than Playground,,,,Petrol Pump is at same distance from Playground and Office,Playground is nearer to Office than Petrol Pump,Playground is nearer to Petrol Pump than Office,60,3,,,"Let the distance between Petrol Pump and Playground be $x$, and the distance between Playground and Office be $y$.
Here $x=$$900$$m$ and $y=$$950$$m$.
Playground---$900$$m$--->Petrol Pump
Playground-----$950$$m$----->Office
Distance between Petrol Pump and Office $= $$950$$-$$900$$ = $$50$$m$    ...([distance between Playground & Office] $-$ [distance between Petrol Pump & Playground])
Playground---$900$$m$--->Petrol Pump---$50$$m$--->Office
As we can see that the distance between Petrol Pump and Playground is $900$$m$, and the distance between Petrol Pump and Office is $50$$m$.
Since the distance between Petrol Pump and Office $<$ distance between Petrol Pump and Playground
Office is nearer to Petrol Pump than Playground",
