Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,30102,3,"If Pooja has $56$  sheets, Vaishnavi has $52$  sheets, Isha has $104$  sheets and Vedang has $28$  sheets.
Which two pairs will form an equation?
","(Pooja , Vaishnavi) and (Isha , Vedang)",,,,"(Pooja , Isha) and (Vaishnavi , Vedang)","(Pooja , Vedang) and (Vaishnavi , Isha)","(Pooja , Vedang) and (Vaishnavi , Tanmay)",60,3,,,"Since, it is given that the weights of Pooja, Vaishnavi, Isha and Vedang
are $56$, $52$, $104$ and $28$ respectively
Now, $56 * 52 = 2912$
Also, $104 * 28 = 2912$
=> $56 * 52 = 104 * 28$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Pooja and Vaishnavi , Isha and Vedang
",
text,1,30102,3,"If Veerja has $80$  pens, Aarav has $36$  pens, Sandesh has $40$  pens and Divya has $72$  pens.
Which two pairs will form an equation?
","(Veerja , Aarav) and (Sandesh , Divya)",,,,"(Veerja , Sandesh) and (Aarav , Divya)","(Veerja , Divya) and (Aarav , Sandesh)","(Veerja , Divya) and (Aarav , Aabha)",60,3,,,"Since, it is given that the weights of Veerja, Aarav, Sandesh and Divya
are $80$, $36$, $40$ and $72$ respectively
Now, $80 * 36 = 2880$
Also, $40 * 72 = 2880$
=> $80 * 36 = 40 * 72$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Veerja and Aarav , Sandesh and Divya
",
text,1,30102,3,"If Vaishnavi has $60$  pencils, Vivek has $26$  pencils, Saloni has $52$  pencils and Anmol has $30$  pencils.
Which two pairs will form an equation?
","(Vaishnavi , Vivek) and (Saloni , Anmol)",,,,"(Vaishnavi , Saloni) and (Vivek , Anmol)","(Vaishnavi , Anmol) and (Vivek , Saloni)","(Vaishnavi , Anmol) and (Vivek , Kalyani)",60,3,,,"Since, it is given that the weights of Vaishnavi, Vivek, Saloni and Anmol
are $60$, $26$, $52$ and $30$ respectively
Now, $60 * 26 = 1560$
Also, $52 * 30 = 1560$
=> $60 * 26 = 52 * 30$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vaishnavi and Vivek , Saloni and Anmol
",
text,1,30102,3,"If Gagan has $108$  Watermelons, Tushar has $54$  Watermelons, Gayatri has $42$  Watermelons and Prathamesh has $84$  Watermelons.
Which two pairs will form an equation?
","(Gagan , Gayatri) and (Tushar , Prathamesh)",,,,"(Gagan , Tushar) and (Gayatri , Prathamesh)","(Gagan , Prathamesh) and (Tushar , Gayatri)","(Gagan , Ankita) and (Tushar , Gayatri)",60,3,,,"Since, it is given that the weights of Gagan, Tushar, Gayatri and Prathamesh
are $108$, $54$, $42$ and $84$ respectively
Now, $108 * 42 = 4536$
Also, $54 * 84 = 4536$
=> $108 * 42 = 54 * 84$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Gagan and Gayatri , Tushar and Prathamesh
",
text,1,30102,3,"If Gopal weighs $76$ Kg and Ninad weighs $38$ Kg, Pranali weighs $32$ Kg and Shantanu weighs $64$ Kg.
Which two pairs will form an equation?
","(Gopal , Pranali) and (Ninad , Shantanu)",,,,"(Gopal , Ninad) and (Pranali , Shantanu)","(Gopal , Shantanu) and (Ninad , Pranali)","(Gopal , Aadesh) and (Ninad , Pranali)",60,3,,,"Since, it is given that the weights of Gopal, Ninad, Pranali and Shantanu
are $76$, $38$, $32$ and $64$ respectively
Now, $76 * 32 = 2432$
Also, $38 * 64 = 2432$
=> $76 * 32 = 38 * 64$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Gopal and Pranali , Ninad and Shantanu
",
text,1,30102,3,"If Aakash weighs $84$ Kg and Abhijeet weighs $42$ Kg, Pranali weighs $32$ Kg and Kshitij weighs $64$ Kg.
Which two pairs will form an equation?
","(Aakash , Pranali) and (Abhijeet , Kshitij)",,,,"(Aakash , Abhijeet) and (Pranali , Kshitij)","(Aakash , Kshitij) and (Abhijeet , Pranali)","(Aakash , Ishan) and (Abhijeet , Pranali)",60,3,,,"Since, it is given that the weights of Aakash, Abhijeet, Pranali and Kshitij
are $84$, $42$, $32$ and $64$ respectively
Now, $84 * 32 = 2688$
Also, $42 * 64 = 2688$
=> $84 * 32 = 42 * 64$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Aakash and Pranali , Abhijeet and Kshitij
",
text,1,30102,3,"If Vivek weighs $52$ Kg and Tanmay weighs $32$ Kg, Rohit weighs $26$ Kg and Pranali weighs $64$ Kg.
Which two pairs will form an equation?
","(Vivek , Tanmay) and (Rohit , Pranali)",,,,"(Vivek , Rohit) and (Tanmay , Pranali)","(Vivek , Pranali) and (Tanmay , Rohit)","(Vivek , Pranali) and (Tanmay , Suyash)",60,3,,,"Since, it is given that the weights of Vivek, Tanmay, Rohit and Pranali
are $52$, $32$, $26$ and $64$ respectively
Now, $52 * 32 = 1664$
Also, $26 * 64 = 1664$
=> $52 * 32 = 26 * 64$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vivek and Tanmay , Rohit and Pranali
",
text,1,30102,3,"If Onkar weighs $56$ Kg and Tanmay weighs $50$ Kg, Anmol weighs $28$ Kg and Darshan weighs $100$ Kg.
Which two pairs will form an equation?
","(Onkar , Tanmay) and (Anmol , Darshan)",,,,"(Onkar , Anmol) and (Tanmay , Darshan)","(Onkar , Darshan) and (Tanmay , Anmol)","(Onkar , Darshan) and (Tanmay , Vedang)",60,3,,,"Since, it is given that the weights of Onkar, Tanmay, Anmol and Darshan
are $56$, $50$, $28$ and $100$ respectively
Now, $56 * 50 = 2800$
Also, $28 * 100 = 2800$
=> $56 * 50 = 28 * 100$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Onkar and Tanmay , Anmol and Darshan
",
text,1,30102,3,"If Rohit has $104$  shirts, Kajal has $46$  shirts, Ganesh has $92$  shirts and Shantanu has $52$  shirts.
Which two pairs will form an equation?
","(Rohit , Kajal) and (Ganesh , Shantanu)",,,,"(Rohit , Ganesh) and (Kajal , Shantanu)","(Rohit , Shantanu) and (Kajal , Ganesh)","(Rohit , Shantanu) and (Kajal , Aakash)",60,3,,,"Since, it is given that the weights of Rohit, Kajal, Ganesh and Shantanu
are $104$, $46$, $92$ and $52$ respectively
Now, $104 * 46 = 4784$
Also, $92 * 52 = 4784$
=> $104 * 46 = 92 * 52$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Rohit and Kajal , Ganesh and Shantanu
",
text,1,30102,3,"If Aarav has $88$  pencils, Vaishnavi has $44$  pencils, Gagan has $36$  pencils and Veerja has $72$  pencils.
Which two pairs will form an equation?
","(Aarav , Gagan) and (Vaishnavi , Veerja)",,,,"(Aarav , Vaishnavi) and (Gagan , Veerja)","(Aarav , Veerja) and (Vaishnavi , Gagan)","(Aarav , Ninad) and (Vaishnavi , Gagan)",60,3,,,"Since, it is given that the weights of Aarav, Vaishnavi, Gagan and Veerja
are $88$, $44$, $36$ and $72$ respectively
Now, $88 * 36 = 3168$
Also, $44 * 72 = 3168$
=> $88 * 36 = 44 * 72$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Aarav and Gagan , Vaishnavi and Veerja
",
