Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,30203,2,"('For the equation, $$x / 20 = 2$$ is the value of ', '$x$', '=', '$42$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$x / 20 = 2$
$( x / 20 ) * 20 = 2 * 20             (Multiplying 20 on both sides)$
$x = 2 * 20$
$x = 40$",
text,1,30203,2,"('For the equation, $$x / 15 = 6$$ is the value of ', '$x$', '=', '$96$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$x / 15 = 6$
$( x / 15 ) * 15 = 6 * 15             (Multiplying 15 on both sides)$
$x = 6 * 15$
$x = 90$",
text,1,30203,2,"('For the equation, $$b / 10 = 5$$ is the value of ', '$b$', '=', '$55$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$b / 10 = 5$
$( b / 10 ) * 10 = 5 * 10             (Multiplying 10 on both sides)$
$b = 5 * 10$
$b = 50$",
text,1,30203,2,"('For the equation, $$b / 12 = 4$$ is the value of ', '$b$', '=', '$60$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$b / 12 = 4$
$( b / 12 ) * 12 = 4 * 12             (Multiplying 12 on both sides)$
$b = 4 * 12$
$b = 48$",
text,1,30203,2,"('For the equation, $$y / 28 = 5$$ is the value of ', '$y$', '=', '$168$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$y / 28 = 5$
$( y / 28 ) * 28 = 5 * 28             (Multiplying 28 on both sides)$
$y = 5 * 28$
$y = 140$",
text,1,30203,2,"('For the equation, $$y / 22 = 7$$ is the value of ', '$y$', '=', '$161$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$y / 22 = 7$
$( y / 22 ) * 22 = 7 * 22             (Multiplying 22 on both sides)$
$y = 7 * 22$
$y = 154$",
text,1,30203,2,"('For the equation, $$a / 16 = 3$$ is the value of ', '$a$', '=', '$51$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$a / 16 = 3$
$( a / 16 ) * 16 = 3 * 16             (Multiplying 16 on both sides)$
$a = 3 * 16$
$a = 48$",
text,1,30203,2,"('For the equation, $$b / 17 = 2$$ is the value of ', '$b$', '=', '$68$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$b / 17 = 2$
$( b / 17 ) * 17 = 2 * 17             (Multiplying 17 on both sides)$
$b = 2 * 17$
$b = 34$",
text,1,30203,2,"('For the equation, $$c / 10 = 9$$ is the value of ', '$c$', '=', '$810$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$c / 10 = 9$
$( c / 10 ) * 10 = 9 * 10             (Multiplying 10 on both sides)$
$c = 9 * 10$
$c = 90$",
text,1,30203,2,"('For the equation, $$b / 28 = 7$$ is the value of ', '$b$', '=', '$203$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$b / 28 = 7$
$( b / 28 ) * 28 = 7 * 28             (Multiplying 28 on both sides)$
$b = 7 * 28$
$b = 196$",
text,1,30203,2,"('For the equation, $$x / 12 = 8$$ is the value of ', '$x$', '=', '$96$', '? (Yes/No)')",Yes,,,,No,,,60,3,,,"$x / 12 = 8$
$( x / 12 ) * 12 = 8 * 12             (Multiplying 12 on both sides)$
$x = 8 * 12$
$x = 96$",
text,1,30203,2,"('For the equation, $$y / 27 = 6$$ is the value of ', '$y$', '=', '$168$', '? (Yes/No)')",No,,,,Yes,,,60,3,,,"$y / 27 = 6$
$( y / 27 ) * 27 = 6 * 27             (Multiplying 27 on both sides)$
$y = 6 * 27$
$y = 162$",
